open_time,close_time,open,high,low,close,volume,quote_volume,num_trades,close_frac_diff
2023-02-08 13:34:59.999,2023-02-08 14:39:59.999,23090.28,23133.13,23005.0,23077.22,15314.8404,353537388.66672486,443836,4229.993710737006
2023-02-08 14:39:59.999,2023-02-08 15:14:59.999,23077.22,23132.36,22937.59,22942.82,15621.22653,359799033.5971848,392290,4104.825086253961
2023-02-08 15:14:59.999,2023-02-08 15:59:59.999,22942.82,23000.0,22857.0,22872.28,15051.520659999998,344923326.9487812,408607,4065.8492914888993
2023-02-08 15:59:59.999,2023-02-08 16:29:59.999,22872.28,22889.99,22665.85,22803.19,16439.13017,374652948.0316392,383328,4024.533714120782
2023-02-08 16:29:59.999,2023-02-08 17:04:59.999,22803.19,22971.52,22728.51,22924.57,14797.79594,338346675.3432035,365020,4173.805214432126
2023-02-08 17:04:59.999,2023-02-08 17:54:59.999,22924.57,23027.0,22908.25,22955.86,13769.05996,316112130.7843693,366634,4195.650614702394
2023-02-08 17:54:59.999,2023-02-08 18:54:59.999,22955.86,23042.95,22832.53,22841.71,14729.105649999998,338038724.1519959,392165,4075.6690390045587
2023-02-08 18:54:59.999,2023-02-08 20:04:59.999,22841.71,22928.78,22821.75,22840.04,14315.439579999998,327445083.24125516,387999,4096.11625063145
2023-02-08 20:04:59.999,2023-02-08 21:04:59.999,22840.04,22912.6,22778.93,22870.81,13970.454480000002,319251598.3235902,332280,4136.802204471784
2023-02-08 21:04:59.999,2023-02-08 23:14:59.999,22870.81,22980.3,22865.09,22888.13,14587.45994,334502409.7406704,394681,4154.3670313935545
2023-02-08 23:14:59.999,2023-02-09 00:54:59.999,22888.13,23011.39,22873.6,22953.72,14175.94874,325320160.6794889,409190,4218.812267737299
2023-02-09 00:54:59.999,2023-02-09 02:24:59.999,22953.72,22993.9,22890.0,22914.44,13960.854010000001,320443016.1854042,421753,4167.3585703488025
2023-02-09 02:24:59.999,2023-02-09 03:09:59.999,22914.44,22944.97,22424.48,22548.29,20461.422380000004,464900885.57638913,430765,3805.1021898978506
2023-02-09 03:09:59.999,2023-02-09 03:39:59.999,22548.29,22646.4,22453.32,22495.18,16306.203440000001,367837248.7912087,381188,3826.5247409531657
2023-02-09 03:39:59.999,2023-02-09 04:14:59.999,22495.18,22568.0,22353.71,22529.05,14131.50321,317834130.6690961,363175,3901.231412382509
2023-02-09 04:14:59.999,2023-02-09 05:24:59.999,22529.05,22611.56,22520.04,22572.92,14719.069029999999,332089857.3384244,412275,3960.945004719568
2023-02-09 05:24:59.999,2023-02-09 06:34:59.999,22572.92,22641.16,22540.54,22593.81,14422.737170000002,325887662.5400692,380659,3985.9231204604584
2023-02-09 06:34:59.999,2023-02-09 07:34:59.999,22593.81,22737.48,22587.17,22672.59,14268.41963,323533619.78501683,378488,4067.19071740903
2023-02-09 07:34:59.999,2023-02-09 08:49:59.999,22672.59,22770.0,22660.32,22718.34,14508.77489,329381864.63794804,412745,4101.7217244782405
2023-02-09 08:49:59.999,2023-02-09 10:19:59.999,22718.34,22746.55,22680.0,22719.55,14133.292029999999,321072362.8044174,438427,4091.974660014959
2023-02-09 10:19:59.999,2023-02-09 11:49:59.999,22719.55,22733.93,22663.32,22714.05,14455.749070000002,328104914.70224136,400043,4082.959393045676
2023-02-09 11:49:59.999,2023-02-09 12:44:59.999,22714.05,22739.69,22564.4,22677.63,14554.42318,329905037.2733337,337621,4046.495252584362
2023-02-09 12:44:59.999,2023-02-09 13:34:59.999,22677.63,22782.0,22677.63,22760.96,15588.552939999998,354290638.8908139,359977,4137.38430844176
2023-02-09 13:34:59.999,2023-02-09 14:34:59.999,22760.96,22780.0,22691.0,22757.38,14841.438450000001,337587322.55621105,394440,4120.63771214338
2023-02-09 14:34:59.999,2023-02-09 15:09:59.999,22757.38,22831.41,22671.08,22683.83,14752.92881,335153481.0713978,348243,4043.6410462872373
2023-02-09 15:09:59.999,2023-02-09 15:49:59.999,22683.83,22709.28,22556.32,22641.03,14944.21498,338207501.2062958,363168,4013.9066151638217
2023-02-09 15:49:59.999,2023-02-09 16:34:59.999,22641.03,22654.73,22492.47,22503.5,14660.642070000002,330900938.59168595,352424,3890.002222453044
2023-02-09 16:34:59.999,2023-02-09 17:19:59.999,22503.5,22589.5,22452.0,22576.81,14548.857090000003,327730440.9090855,329850,3997.395656840952
2023-02-09 17:19:59.999,2023-02-09 18:09:59.999,22576.81,22599.85,22450.0,22555.01,15358.46257,345808695.0121091,324797,3976.34694643116
2023-02-09 18:09:59.999,2023-02-09 19:04:59.999,22555.01,22600.0,22464.28,22494.18,14038.09996,316321022.02445686,305399,3923.971043287049
2023-02-09 19:04:59.999,2023-02-09 19:29:59.999,22494.18,22510.0,22100.08,22180.29,17437.85668,389247262.8966315,325000,3627.8337771241568
2023-02-09 19:29:59.999,2023-02-09 19:49:59.999,22180.29,22180.49,21881.0,21946.72,14501.11051,319220979.68081254,305172,3466.330919332213
2023-02-09 19:49:59.999,2023-02-09 20:24:59.999,21946.72,22042.18,21836.0,21909.09,16866.5889,370084925.9942503,334822,3507.1478376645573
2023-02-09 20:24:59.999,2023-02-09 21:04:59.999,21909.09,22084.46,21857.06,21947.03,15108.060989999998,332232799.4456517,330462,3591.606251555022
2023-02-09 21:04:59.999,2023-02-09 21:39:59.999,21947.03,21980.0,21695.0,21863.27,15414.04014,336830804.6174482,309414,3529.3899336619615
2023-02-09 21:39:59.999,2023-02-09 22:49:59.999,21863.27,21955.14,21745.05,21824.72,14722.431629999997,321657229.47939855,380336,3525.979900462833
2023-02-09 22:49:59.999,2023-02-09 23:49:59.999,21824.72,21855.74,21688.0,21832.62,14494.373660000001,316007143.8221287,367374,3563.4074012524834
2023-02-09 23:49:59.999,2023-02-10 00:54:59.999,21832.62,21880.18,21756.0,21814.9,14640.461819999999,319576465.982119,339687,3563.92188107135
2023-02-10 00:54:59.999,2023-02-10 02:14:59.999,21814.9,21908.04,21792.39,21902.35,14459.745759999998,316019516.99183774,351467,3669.8731875682643
2023-02-10 02:14:59.999,2023-02-10 03:44:59.999,21902.35,21938.16,21842.02,21851.4,14479.31662,316935240.25967133,336369,3615.4582505685794
2023-02-10 03:44:59.999,2023-02-10 04:54:59.999,21851.4,21853.01,21704.0,21780.7,15036.33516,327740208.44311625,312118,3559.7041807709466
2023-02-10 04:54:59.999,2023-02-10 05:44:59.999,21780.7,21843.73,21622.4,21832.58,15172.35901,330346899.32837045,302560,3635.801708404837
2023-02-10 05:44:59.999,2023-02-10 06:59:59.999,21832.58,21880.0,21777.02,21874.73,14686.829979999999,320707308.69341725,326537,3681.76626153944
2023-02-10 06:59:59.999,2023-02-10 08:04:59.999,21874.73,21926.91,21829.01,21886.73,16356.51985,357795155.2146586,318673,3692.1664725934133
2023-02-10 08:04:59.999,2023-02-10 09:19:59.999,21886.73,21910.0,21852.89,21874.83,15195.05783,332572395.49808264,315584,3681.247184175685
2023-02-10 09:19:59.999,2023-02-10 10:34:59.999,21874.83,21895.7,21796.98,21821.59,14891.271970000002,325219997.5424247,309538,3633.7443459137176
2023-02-10 10:34:59.999,2023-02-10 11:39:59.999,21821.59,21855.47,21750.0,21765.86,14966.0465,326488683.7139239,298102,3593.5293903736238
2023-02-10 11:39:59.999,2023-02-10 12:29:59.999,21765.86,21796.24,21682.44,21758.02,14816.126699999999,322198586.03418976,279236,3605.693850788677
2023-02-10 12:29:59.999,2023-02-10 13:34:59.999,21758.02,21830.0,21707.33,21770.98,15997.76269,348179600.06743795,342813,3631.612731839199
2023-02-10 13:34:59.999,2023-02-10 14:39:59.999,21770.98,21890.0,21754.82,21857.26,16766.57766,365742268.30931973,349085,3724.5643776073957
2023-02-10 14:39:59.999,2023-02-10 15:14:59.999,21857.26,21894.85,21780.0,21874.28,15970.20138,348746052.2495167,289202,3730.867230902142
2023-02-10 15:14:59.999,2023-02-10 15:49:59.999,21874.28,21901.24,21520.0,21644.93,17269.36037,375666439.7623652,306914,3497.1297957208917
2023-02-10 15:49:59.999,2023-02-10 16:24:59.999,21644.93,21744.18,21537.51,21638.84,14660.16829,317531305.3706573,286362,3536.7934114806885
2023-02-10 16:24:59.999,2023-02-10 17:14:59.999,21638.84,21665.99,21573.47,21606.34,14639.264980000002,316542595.70747495,287376,3525.0907015351004
2023-02-10 17:14:59.999,2023-02-10 18:14:59.999,21606.34,21708.35,21558.13,21693.29,15131.9155,327332306.5849017,295570,3631.8401975135166
2023-02-10 18:14:59.999,2023-02-10 19:34:59.999,21693.29,21799.0,21663.25,21781.17,14804.796720000002,321439442.91367406,318608,3714.999221267557
2023-02-10 19:34:59.999,2023-02-10 20:59:59.999,21781.17,21797.77,21714.29,21724.4,15300.752600000003,332853117.120678,308791,3643.5185571557595
2023-02-10 20:59:59.999,2023-02-10 21:49:59.999,21724.4,21729.04,21451.0,21582.49,14881.69953,321418136.07609236,298877,3509.931722505684
2023-02-10 21:49:59.999,2023-02-10 23:29:59.999,21582.49,21639.84,21519.23,21590.88,15217.737920000001,328360111.6412136,362441,3551.1853235506824
2023-02-10 23:29:59.999,2023-02-11 00:59:59.999,21590.88,21691.63,21572.29,21657.62,14928.16925,322987788.1156176,332199,3631.4335697667084
2023-02-11 00:59:59.999,2023-02-11 02:54:59.999,21657.62,21700.77,21611.53,21657.18,15010.417380000003,325046814.01086175,375748,3627.340786660774
2023-02-11 02:54:59.999,2023-02-11 05:04:59.999,21657.18,21725.95,21644.54,21684.39,14919.947289999998,323502026.9188254,398673,3657.02892697031
2023-02-11 05:04:59.999,2023-02-11 07:24:59.999,21684.39,21710.76,21652.72,21655.56,14692.062049999999,318470198.0411674,374004,3626.135614576713
2023-02-11 07:24:59.999,2023-02-11 09:19:59.999,21655.56,21715.38,21640.03,21677.49,14672.775469999999,318208241.9542478,344752,3655.183828198573
2023-02-11 09:19:59.999,2023-02-11 11:39:59.999,21677.49,21702.59,21658.01,21685.09,14886.57847,322747619.06748116,372018,3662.867502939549
2023-02-11 11:39:59.999,2023-02-11 13:09:59.999,21685.09,21777.54,21662.11,21707.71,14781.871609999998,320976367.7956109,324289,3686.030943567337
2023-02-11 13:09:59.999,2023-02-11 14:59:59.999,21707.71,21768.0,21695.32,21751.04,14542.912800000002,316119066.92446697,322043,3726.6593224506214
2023-02-11 14:59:59.999,2023-02-11 17:24:59.999,21751.04,21758.63,21679.19,21689.12,14856.022369999999,322643561.5768139,344554,3656.428195722405
2023-02-11 17:24:59.999,2023-02-11 19:24:59.999,21689.12,21731.49,21618.23,21665.27,14802.64957,320845648.7776234,338471,3642.6759849563205
2023-02-11 19:24:59.999,2023-02-11 21:49:59.999,21665.27,21850.0,21645.21,21831.54,15774.061759999997,342194302.0193938,381999,3818.110185023823
2023-02-11 21:49:59.999,2023-02-11 23:29:59.999,21831.54,21892.24,21778.84,21872.0,14456.59466,315538552.9198234,316853,3830.413023393332
2023-02-11 23:29:59.999,2023-02-12 01:34:59.999,21872.0,21906.32,21785.17,21815.01,14794.93379,323137796.355945,347760,3755.8924291738476
2023-02-12 01:34:59.999,2023-02-12 03:59:59.999,21815.01,21821.87,21766.0,21781.38,14561.26357,317414658.35082555,374665,3725.7060844939297
2023-02-12 03:59:59.999,2023-02-12 06:19:59.999,21781.38,21811.24,21761.04,21803.91,14513.131000000001,316184604.35883754,339155,3754.902848652451
2023-02-12 06:19:59.999,2023-02-12 08:44:59.999,21803.91,21849.99,21792.25,21843.99,15185.688090000001,331145853.99829966,340879,3792.9739048938245
2023-02-12 08:44:59.999,2023-02-12 10:09:59.999,21843.99,21960.0,21800.85,21874.83,15034.04482,328647282.215789,324735,3815.589397669064
2023-02-12 10:09:59.999,2023-02-12 12:19:59.999,21874.83,21899.92,21842.74,21883.26,14774.501349999995,323226125.41636825,330423,3814.8698385578537
2023-02-12 12:19:59.999,2023-02-12 13:44:59.999,21883.26,21897.12,21756.04,21793.17,14435.866830000004,315125575.734163,318047,3719.1288000374298
2023-02-12 13:44:59.999,2023-02-12 14:59:59.999,21793.17,21995.6,21790.0,21923.78,14441.341009999998,316007018.9456638,290313,3864.8113012705
2023-02-12 14:59:59.999,2023-02-12 16:19:59.999,21923.78,21981.09,21882.69,21969.96,14414.34069,316115790.8999217,295326,3890.2523058995394
2023-02-12 16:19:59.999,2023-02-12 17:14:59.999,21969.96,22090.0,21914.07,22025.45,14768.84848,325168471.90320486,293081,3929.1974873694417
2023-02-12 17:14:59.999,2023-02-12 19:14:59.999,22025.45,22050.66,21940.73,21960.27,14380.80827,316191458.29945254,339442,3845.214111297406
2023-02-12 19:14:59.999,2023-02-12 21:29:59.999,21960.27,22031.09,21883.87,21900.26,14855.438299999998,326420672.5848636,347377,3789.0061227791048
2023-02-12 21:29:59.999,2023-02-12 22:14:59.999,21900.26,21915.0,21630.0,21710.5,15259.82117,332014718.5953649,331450,3610.468853175884
2023-02-12 22:14:59.999,2023-02-12 23:44:59.999,21710.5,21835.1,21680.13,21786.87,14827.126039999996,322827376.48570645,325770,3728.399714213061
2023-02-12 23:44:59.999,2023-02-13 01:04:59.999,21786.87,21876.43,21689.66,21795.79,15294.19867,333120069.0190246,351100,3739.0022153816535
2023-02-13 01:04:59.999,2023-02-13 02:14:59.999,21795.79,21797.26,21653.0,21715.74,15005.564569999999,326062848.7453781,345534,3661.2522508298243
2023-02-13 02:14:59.999,2023-02-13 03:39:59.999,21715.74,21820.0,21622.47,21801.06,14657.61666,318653884.6268252,342970,3765.3417873566177
2023-02-13 03:39:59.999,2023-02-13 05:49:59.999,21801.06,21869.51,21794.1,21844.59,14871.309070000001,324654745.74050766,376953,3800.6646320581094
2023-02-13 05:49:59.999,2023-02-13 07:49:59.999,21844.59,21894.99,21792.86,21852.15,14887.140239999999,325169728.10053104,340764,3798.683272142749
2023-02-13 07:49:59.999,2023-02-13 08:44:59.999,21852.15,21883.1,21701.95,21707.32,14589.768030000001,318108647.57978606,296987,3649.3589000143147
2023-02-13 08:44:59.999,2023-02-13 09:19:59.999,21707.32,21762.19,21509.0,21522.91,14868.636440000002,322103925.698035,273750,3492.1095728223954
2023-02-13 09:19:59.999,2023-02-13 09:59:59.999,21522.91,21649.72,21480.0,21584.74,15252.46898,328964832.1768514,301772,3601.5897286902436
2023-02-13 09:59:59.999,2023-02-13 10:49:59.999,21584.74,21650.0,21433.0,21582.37,15606.66972,336307903.87324464,307914,3608.2318368425513
2023-02-13 10:49:59.999,2023-02-13 12:14:59.999,21582.37,21655.0,21560.39,21650.49,15493.746930000001,334713259.9732262,346070,3685.559809713064
2023-02-13 12:14:59.999,2023-02-13 13:34:59.999,21650.49,21701.34,21595.06,21626.0,14643.99251,317141963.5975244,323281,3654.6988064710276
2023-02-13 13:34:59.999,2023-02-13 14:44:59.999,21626.0,21677.0,21558.45,21649.06,16111.753369999999,348160701.2192297,340702,3683.165540903934
2023-02-13 14:44:59.999,2023-02-13 15:49:59.999,21649.06,21687.95,21591.37,21599.98,15542.4326,336339179.1446184,332558,3633.208267786482
2023-02-13 15:49:59.999,2023-02-13 16:39:59.999,21599.98,21645.59,21433.0,21466.68,15004.030509999999,323390578.73690236,313685,3511.1397592771827
2023-02-13 16:39:59.999,2023-02-13 17:39:59.999,21466.68,21585.0,21442.49,21481.01,14757.36912,317386706.12879205,320193,3557.8952963261872
2023-02-13 17:39:59.999,2023-02-13 18:19:59.999,21481.01,21573.26,21351.07,21543.36,14864.697089999998,319318925.1507181,288069,3632.3216851589204
2023-02-13 18:19:59.999,2023-02-13 19:29:59.999,21543.36,21678.0,21533.57,21615.25,14620.655309999998,316109710.03351676,312267,3700.547264366691
2023-02-13 19:29:59.999,2023-02-13 20:54:59.999,21615.25,21672.99,21534.07,21641.0,15263.750030000001,329816072.4669592,342468,3713.817809994325
2023-02-13 20:54:59.999,2023-02-13 23:14:59.999,21641.0,21741.66,21583.4,21703.07,14618.175129999996,316279130.98078585,419144,3767.6874925763404
2023-02-13 23:14:59.999,2023-02-14 00:14:59.999,21703.07,21845.79,21694.91,21765.36,14625.141570000002,318551015.4666982,341970,3814.843003945887
2023-02-14 00:14:59.999,2023-02-14 02:04:59.999,21765.36,21816.62,21677.47,21697.79,14655.315950000004,318575772.13308394,384656,3728.90794618164
2023-02-14 02:04:59.999,2023-02-14 04:09:59.999,21697.79,21747.97,21686.57,21693.34,14627.570920000002,317653749.8130484,361942,3729.8802909158294
2023-02-14 04:09:59.999,2023-02-14 06:09:59.999,21693.34,21739.72,21684.59,21729.0,14505.268309999998,315027130.56991565,320137,3767.068098419546
2023-02-14 06:09:59.999,2023-02-14 07:49:59.999,21729.0,21789.46,21723.08,21759.05,14875.227470000003,323545881.4421716,325246,3790.4650329970646
2023-02-14 07:49:59.999,2023-02-14 09:14:59.999,21759.05,21772.86,21666.39,21700.71,14617.240470000002,317439071.3651679,341426,3723.5948100268615
2023-02-14 09:14:59.999,2023-02-14 10:09:59.999,21700.71,21875.42,21693.52,21826.11,14508.5112,315969010.1101434,304789,3856.887891431983
2023-02-14 10:09:59.999,2023-02-14 11:39:59.999,21826.11,21839.97,21774.45,21805.4,14722.97541,321057077.3434441,348376,3813.5126243231534
2023-02-14 11:39:59.999,2023-02-14 13:09:59.999,21805.4,21897.0,21789.42,21861.98,15594.871280000001,340534102.662773,366851,3865.52086607429
2023-02-14 13:09:59.999,2023-02-14 13:34:59.999,21861.98,21894.18,21532.77,21755.76,17552.576829999998,382131415.2563494,339739,3744.5696783576823
2023-02-14 13:34:59.999,2023-02-14 13:54:59.999,21755.76,21814.04,21650.0,21734.24,14792.343420000001,321408094.848438,284399,3737.3331090265056
2023-02-14 13:54:59.999,2023-02-14 14:29:59.999,21734.24,21757.1,21600.0,21609.92,15789.97752,342272999.2737219,312230,3621.2956646718194
2023-02-14 14:29:59.999,2023-02-14 14:54:59.999,21609.92,22138.6,21570.0,22031.97,21910.44752,477981928.61557317,406928,4071.7527389666066
2023-02-14 14:54:59.999,2023-02-14 15:09:59.999,22031.97,22301.49,22029.45,22227.46,17130.28836,380329422.4153195,286081,4194.865405384742
2023-02-14 15:09:59.999,2023-02-14 15:34:59.999,22227.46,22319.08,22090.44,22095.18,16536.20653,367543760.2270199,307002,3997.1378471429853
2023-02-14 15:34:59.999,2023-02-14 15:54:59.999,22095.18,22120.82,21859.9,21971.45,17271.138179999998,379763240.535071,286330,3869.252751294345
2023-02-14 15:54:59.999,2023-02-14 16:24:59.999,21971.45,22135.75,21942.35,22068.3,15235.52077,336025883.4097189,303766,3981.9438572711297
2023-02-14 16:24:59.999,2023-02-14 17:04:59.999,22068.3,22084.27,21917.31,22043.77,15940.612400000002,350534116.48270905,339491,3940.261380386073
2023-02-14 17:04:59.999,2023-02-14 18:04:59.999,22043.77,22155.0,21996.05,22124.52,15664.833299999998,345477937.46028835,354381,4017.7436923230016
2023-02-14 18:04:59.999,2023-02-14 18:54:59.999,22124.52,22179.6,22085.24,22113.59,14655.669989999999,324245598.2162059,326209,3986.81285031635
2023-02-14 18:54:59.999,2023-02-14 19:44:59.999,22113.59,22237.69,22064.48,22213.51,15175.53147,336210093.3512636,324452,4079.011984095181
2023-02-14 19:44:59.999,2023-02-14 20:49:59.999,22213.51,22245.0,22168.78,22228.99,14345.761110000001,318519288.8534528,325572,4068.4836645486466
2023-02-14 20:49:59.999,2023-02-14 21:59:59.999,22228.99,22285.0,22122.7,22241.14,14647.848740000001,325348298.00712824,327495,4064.702666950274
2023-02-14 21:59:59.999,2023-02-15 00:04:59.999,22241.14,22261.57,22146.92,22182.83,15757.130830000002,349990786.0086877,380594,3993.8793580075107
2023-02-15 00:04:59.999,2023-02-15 01:49:59.999,22182.83,22199.23,22105.0,22123.42,14671.44405,324974074.5192275,388182,3937.583053892791
2023-02-15 01:49:59.999,2023-02-15 03:19:59.999,22123.42,22137.59,22047.28,22125.27,14443.290930000001,319134812.8682035,355954,3949.293289030331
2023-02-15 03:19:59.999,2023-02-15 05:09:59.999,22125.27,22128.25,22072.55,22110.82,14508.516620000002,320657670.53443885,348742,3936.501995286195
2023-02-15 05:09:59.999,2023-02-15 07:04:59.999,22110.82,22158.42,22083.03,22125.14,14614.745250000002,323348206.1760891,328478,3953.661815901709
2023-02-15 07:04:59.999,2023-02-15 08:34:59.999,22125.14,22199.29,22095.86,22128.71,14338.55384,317241994.1274392,325242,3954.8162876451315
2023-02-15 08:34:59.999,2023-02-15 10:09:59.999,22128.71,22199.6,22089.11,22154.68,14742.671250000001,326150552.6214164,320983,3978.627935513592
2023-02-15 10:09:59.999,2023-02-15 11:24:59.999,22154.68,22277.83,22145.76,22248.83,14225.311670000001,316045884.7864517,344735,4065.9946929881153
2023-02-15 11:24:59.999,2023-02-15 11:59:59.999,22248.83,22500.0,22232.32,22445.13,14761.836890000002,330570210.3669083,306963,4239.970753423047
2023-02-15 11:59:59.999,2023-02-15 12:19:59.999,22445.13,22748.0,22443.24,22674.61,14959.56241,338123077.6289315,274185,4420.099313154227
2023-02-15 12:19:59.999,2023-02-15 12:44:59.999,22674.61,22916.98,22674.29,22786.5,14482.747659999999,329998364.1091279,270858,4463.763218856751
2023-02-15 12:44:59.999,2023-02-15 13:24:59.999,22786.5,22822.13,22676.76,22733.42,14134.87178,321507072.1679542,286930,4355.534513525832
2023-02-15 13:24:59.999,2023-02-15 14:04:59.999,22733.42,22773.72,22666.0,22713.76,14966.850670000002,340100415.0531754,317399,4315.894357805766
2023-02-15 14:04:59.999,2023-02-15 14:49:59.999,22713.76,22788.0,22620.0,22784.94,15649.44995,355300318.7193886,310025,4373.748218551827
2023-02-15 14:49:59.999,2023-02-15 15:24:59.999,22784.94,22797.88,22630.11,22738.72,14344.445,325797568.02069074,273080,4300.822193647255
2023-02-15 15:24:59.999,2023-02-15 16:09:59.999,22738.72,22884.77,22716.71,22848.96,15000.552910000002,341995217.6687083,306874,4403.844887288698
2023-02-15 16:09:59.999,2023-02-15 17:29:59.999,22848.96,22943.17,22745.03,22794.37,14350.61816,327308025.1325995,360913,4318.152887992219
2023-02-15 17:29:59.999,2023-02-15 18:39:59.999,22794.37,22922.09,22770.77,22910.43,15017.2538,342753465.7505623,343610,4427.944532828937
2023-02-15 18:39:59.999,2023-02-15 19:14:59.999,22910.43,23200.0,22889.62,23170.0,17299.8187,398140718.5891059,348874,4655.823049822007
2023-02-15 19:14:59.999,2023-02-15 19:34:59.999,23170.0,23353.87,23148.06,23273.66,13999.35542,325153659.4627406,257521,4690.374862595905
2023-02-15 19:34:59.999,2023-02-15 20:09:59.999,23273.66,23600.0,23241.04,23536.24,13934.236809999999,325465009.3266967,298096,4898.7105146991125
2023-02-15 20:09:59.999,2023-02-15 20:34:59.999,23536.24,24300.0,23534.22,24222.32,19228.19914,458178705.2597929,421871,5501.104013413584
2023-02-15 20:34:59.999,2023-02-15 20:59:59.999,24222.32,24237.77,23949.0,24145.04,13108.373070000001,315741616.739867,318471,5242.985465174836
2023-02-15 20:59:59.999,2023-02-15 21:49:59.999,24145.04,24250.0,24009.7,24069.14,13591.492839999999,327686633.2641901,358232,5097.0918731299535
2023-02-15 21:49:59.999,2023-02-15 22:29:59.999,24069.14,24380.0,24068.32,24252.04,14005.45348,339509859.9690459,329186,5244.630045448732
2023-02-15 22:29:59.999,2023-02-15 23:29:59.999,24252.04,24341.91,24108.77,24287.31,13696.627269999999,332121249.43793696,346649,5210.466795742297
2023-02-15 23:29:59.999,2023-02-16 00:14:59.999,24287.31,24654.0,24274.41,24596.33,14794.75553,360692875.12016684,365770,5469.837102892983
2023-02-16 00:14:59.999,2023-02-16 00:39:59.999,24596.33,24905.0,24590.0,24630.97,13840.687629999999,342533784.07403535,335019,5407.030526371862
2023-02-16 00:39:59.999,2023-02-16 01:44:59.999,24630.97,24683.81,24559.19,24590.88,12996.90802,319991807.54709876,419831,5306.447399028722
2023-02-16 01:44:59.999,2023-02-16 02:59:59.999,24590.88,24744.75,24563.68,24687.88,13351.15038,329214486.58816576,426234,5369.3841292873
2023-02-16 02:59:59.999,2023-02-16 04:14:59.999,24687.88,24758.38,24655.22,24668.15,13088.281259999998,323443957.4230512,373310,5300.0757019972225
2023-02-16 04:14:59.999,2023-02-16 05:24:59.999,24668.15,24719.43,24602.0,24666.03,12903.198400000001,318187607.70547014,358374,5268.0643107641845
2023-02-16 05:24:59.999,2023-02-16 06:34:59.999,24666.03,24734.37,24644.96,24715.2,13159.528320000001,324898420.459753,335321,5291.6769488194695
2023-02-16 06:34:59.999,2023-02-16 07:29:59.999,24715.2,24725.0,24430.12,24587.81,13519.814919999997,332467220.83370566,370358,5131.891242485046
2023-02-16 07:29:59.999,2023-02-16 08:44:59.999,24587.81,24664.49,24530.63,24644.41,13105.498160000003,322402489.85381705,419453,5189.895183263547
2023-02-16 08:44:59.999,2023-02-16 10:09:59.999,24644.41,24653.65,24557.11,24638.72,13081.897670000002,321924353.1781765,433587,5162.516561913395
2023-02-16 10:09:59.999,2023-02-16 11:29:59.999,24638.72,24659.0,24546.68,24566.79,13236.772820000002,325714562.9732779,430844,5075.042709352143
2023-02-16 11:29:59.999,2023-02-16 12:39:59.999,24566.79,24586.34,24448.78,24548.21,13229.48195,324488805.5355385,428237,5056.320409191758
2023-02-16 12:39:59.999,2023-02-16 13:34:59.999,24548.21,24609.72,24436.0,24596.0,14531.84304,356847409.1762985,381884,5100.040888368025
2023-02-16 13:34:59.999,2023-02-16 13:59:59.999,24596.0,24663.99,24355.0,24445.81,13875.1453,339744907.42413616,298775,4932.556900170715
2023-02-16 13:59:59.999,2023-02-16 14:34:59.999,24445.81,24497.96,24346.66,24382.34,14962.04666,365244484.728513,324333,4886.702069522104
2023-02-16 14:34:59.999,2023-02-16 15:04:59.999,24382.34,24456.92,24283.35,24418.88,14499.93066,353604277.2975155,326771,4936.896617954237
2023-02-16 15:04:59.999,2023-02-16 15:39:59.999,24418.88,24622.0,24410.02,24592.06,14194.97093,348127526.4031095,329211,5104.78634518095
2023-02-16 15:39:59.999,2023-02-16 15:54:59.999,24592.06,25004.15,24576.5,24961.48,16939.12552,420787922.4584844,325794,5435.066527856263
2023-02-16 15:54:59.999,2023-02-16 16:09:59.999,24961.48,25250.0,24606.14,24732.89,22361.54151,558909229.7329903,394035,5113.7725909339715
2023-02-16 16:09:59.999,2023-02-16 16:24:59.999,24732.89,24874.9,24656.89,24781.38,15438.032500000001,382368803.22196907,286553,5164.831645592254
2023-02-16 16:24:59.999,2023-02-16 16:39:59.999,24781.38,25049.92,24750.01,24903.67,14011.23065,348861896.5325495,255860,5266.716525214848
2023-02-16 16:39:59.999,2023-02-16 17:09:59.999,24903.67,25016.88,24817.97,24855.5,14668.27907,365289194.3516699,312312,5178.844576073308
2023-02-16 17:09:59.999,2023-02-16 17:44:59.999,24855.5,24952.75,24766.0,24949.57,12879.2478,320238686.529697,302060,5259.652905213945
2023-02-16 17:44:59.999,2023-02-16 18:34:59.999,24949.57,24960.46,24855.0,24897.11,13559.40243,337664476.79770255,330525,5174.649601564495
2023-02-16 18:34:59.999,2023-02-16 19:24:59.999,24897.11,25040.32,24832.33,24860.35,13625.5338,340076237.2807083,337154,5128.382386326943
2023-02-16 19:24:59.999,2023-02-16 20:14:59.999,24860.35,24925.88,24752.47,24770.43,12896.05977,320460184.1082296,321740,5034.122604935426
2023-02-16 20:14:59.999,2023-02-16 20:34:59.999,24770.43,24779.18,24447.47,24586.48,13117.208229999998,322755124.173095,262591,4859.972091008673
2023-02-16 20:34:59.999,2023-02-16 21:09:59.999,24586.48,24648.78,24433.11,24539.64,12991.10905,318844589.1467709,290858,4848.496087203403
2023-02-16 21:09:59.999,2023-02-16 22:04:59.999,24539.64,24578.58,24357.83,24549.55,13438.12689,329156804.4263431,333462,4878.33045929822
